,genen,like,genem
10969,28904,26517,1
10970,28904,31416,1
10971,28904,17274,1
10972,28904,9621,1
10973,28904,6522,1
10974,28904,19952,1
10975,28904,9012,1
10976,28904,40196,1
10977,28904,53107,1
10978,28904,9458,1
10979,28904,11482,1
10980,28904,29478,1
10981,28904,12352,1
10982,28904,31286,1
10983,28904,2925,1
10984,28904,23349,1
10985,28904,48917,1
10986,28904,12187,1
10987,28904,34506,1
10988,28904,11060,1
10989,28904,12807,1
10990,28904,46925,1
10991,28904,42487,1
10992,28904,1085,1
10993,28904,13348,1
10994,28904,14737,1
10995,28904,9764,1
10996,28904,9604,1
10997,28904,23236,1
10998,28904,18804,1
10999,28904,13990,1
11000,28904,28890,1
11001,28904,3222,1
11002,28904,49264,1
11003,28904,43920,1
11004,28904,34865,1
11005,28904,24072,1
11006,28904,114,1
11007,28904,17030,1
11008,28904,33828,1
11009,28904,42456,1
11010,28904,44859,1
11011,28904,9852,1
11012,28904,35166,1
11013,28904,703,1
11014,28904,6041,1
11015,28904,25278,1
11016,28904,3921,1
11017,28904,50215,1
11018,28904,25517,1
11019,28904,25223,1
11020,28904,1599,1
11021,28904,44961,1
11022,28904,25852,1
11023,28904,52158,1
11024,28904,6012,1
11025,28904,8703,1
11026,28904,24997,1
11027,28904,34454,1
11028,28904,16714,1
11029,28904,28229,1
11030,28904,21377,1
11031,28904,15878,1
11032,28904,27717,1
11033,28904,10052,1
11034,28904,39675,1
11035,28904,49748,1
11036,28904,10661,1
11037,28904,51596,1
11038,28904,8516,1
11039,28904,25613,1
11040,28904,37423,1
11041,28904,17066,1
11042,28904,46617,1
11043,28904,25467,1
11044,28904,35458,1
11045,28904,9666,1
11046,28904,40104,1
11047,28904,32269,1
11048,28904,18053,1
11049,28904,594,1
11050,28904,37084,1
11051,28904,37841,1
11052,28904,23768,1
11053,28904,3310,1
11054,28904,29133,1
11055,28904,27338,1
11056,28904,30048,1
11057,28904,15003,1
11058,28904,9752,1
11059,28904,26930,1
11060,28904,18900,1
11061,28904,32464,1
11062,28904,8900,1
11063,28904,18080,1
11064,28904,12872,1
11065,28904,33485,1
11066,28904,18896,1
11067,28904,10003,1
11068,28904,7583,1
11069,28904,2060,1
11070,28904,44123,1
11071,28904,8557,1
11072,28904,33514,1
11073,28904,44805,1
11074,28904,52907,1
11075,28904,42943,1
11076,28904,35526,1
11077,28904,42559,1
11078,28904,748,1
11079,28904,11080,1
11080,28904,19865,1
11081,28904,35600,1
11082,28904,25205,1
11083,28904,18428,1
11084,28904,17311,1
11085,28904,39604,1
11086,28904,18624,1
11087,28904,40932,1
11088,28904,15800,1
11089,28904,36070,1
11090,28904,6901,1
11091,28904,11010,1
11092,28904,49292,1
11093,28904,2141,1
11094,28904,46422,1
11095,28904,27254,1
11096,28904,13836,1
11097,28904,40987,1
11098,28904,8044,1
11099,28904,18771,1
11100,28904,25895,1
11101,28904,12970,1
11102,28904,11015,1
11103,28904,28378,1
11104,28904,27753,1
11105,28904,11005,1
11106,28904,52261,1
11107,28904,50065,1
11108,28904,18758,1
11109,28904,19871,1
11110,28904,17815,1
11111,28904,1745,1
11112,28904,26156,1
11113,28904,33468,1
11114,28904,23773,1
11115,28904,25433,1
11116,28904,29637,1
11117,28904,2361,1
11118,28904,3022,1
11119,28904,23268,1
11120,28904,20135,1
11121,28904,28584,1
11122,28904,42911,1
11123,28904,43026,1
11124,28904,30791,1
11125,28904,23734,1
11126,28904,44577,1
11127,28904,7571,1
11128,28904,3669,1
11129,28904,23071,1
11130,28904,40261,1
11131,28904,50449,1
11132,28904,3140,1
11133,28904,4436,1
11134,28904,42518,1
11135,28904,6210,1
11136,28904,18062,1
11137,28904,51135,1
11138,28904,15833,1
11139,28904,21295,1
11140,28904,26208,1
11141,28904,40425,1
11142,28904,17538,1
11143,28904,40867,1
11144,28904,7983,1
11145,28904,23972,1
11146,28904,50817,1
11147,28904,22572,1
11148,28904,36804,1
11149,28904,50281,1
11150,28904,38161,1
11151,28904,20374,1
11152,28904,1853,1
11153,28904,18945,1
11154,28904,33587,1
11155,28904,29597,1
11156,28904,19466,1
11157,28904,13468,1
11158,28904,39044,1
11159,28904,26342,1
11160,28904,39092,1
11161,28904,2614,1
11162,28904,37418,1
11163,28904,7981,1
11164,28904,1747,1
11165,28904,35037,1
11166,28904,20770,1
11167,28904,43099,1
11168,28904,35199,1
11169,28904,27813,1
11170,28904,5540,1
11171,28904,15060,1
11172,28904,47996,1
11173,28904,35891,1
11174,28904,33254,1
11175,28904,38614,1
11176,28904,819,1
11177,28904,19764,1
11178,28904,39178,1
11179,28904,50358,1
11180,28904,15496,1
11181,28904,6390,1
11182,28904,23280,1
11183,28904,42006,1
11184,28904,18437,1
11185,28904,41065,1
11186,28904,21928,1
11187,28904,24199,1
11188,28904,32984,1
11189,28904,37140,1
11190,28904,46189,1
11191,28904,31939,1
11192,28904,9638,1
11193,28904,53132,1
11194,28904,7536,1
11195,28904,11719,1
11196,28904,7429,1
11197,28904,33487,1
11198,28904,28302,1
11199,28904,17300,1
11200,28904,10529,1
11201,28904,34672,1
11202,28904,41053,1
11203,28904,47574,1
11204,28904,39864,1
11205,28915,31654,1
11206,28915,52417,1
11207,28915,51362,1
11208,28915,45101,1
11209,28915,52761,1
11210,28923,4839,1
11211,28923,18878,1
11212,28925,32466,1
11213,28927,49544,1
11214,28927,17255,1
11215,28935,53401,1
11216,28935,17931,1
11217,28935,7846,1
11218,28935,30794,1
11219,28950,26348,1
11220,28977,41047,1
11221,28977,21146,1
11222,28980,7950,1
11223,28984,28156,1
11224,28984,1451,1
11225,29005,20585,1
11226,29013,28904,1
11227,29013,38180,1
11228,29026,41270,1
11229,29041,26393,1
11230,29041,31138,1
11231,29049,34205,1
11232,29049,38180,1
11233,29049,28904,1
11234,29049,49038,1
11235,29068,52249,1
11236,29068,44802,1
11237,29068,45495,1
11238,29070,38540,1
11239,29070,25039,1
11240,29070,35756,1
11241,29070,12091,1
11242,29080,17896,1
11243,29080,34205,1
11244,29080,9164,1
11245,29090,11013,1
11246,29096,38195,1
11247,29102,19211,1
11248,29118,17931,1
11249,29123,34947,1
11250,29126,31138,1
11251,29132,42549,1
11252,29132,6752,1
11253,29132,45822,1
11254,29132,11851,1
11255,29132,46569,1
11256,29132,7885,1
11257,29132,35635,1
11258,29132,38161,1
11259,29132,24433,1
11260,29132,16424,1
11261,29132,28523,1
11262,29132,50065,1
11263,29132,5894,1
11264,29132,26605,1
11265,29132,47574,1
11266,29132,18888,1
11267,29132,14379,1
11268,29132,36569,1
11269,29133,11182,1
11270,29134,3880,1
11271,29159,8456,1
11272,29159,43711,1
11273,29159,38947,1
11274,29159,11013,1
11275,29159,37027,1
11276,29159,20243,1
11277,29159,52514,1
11278,29159,21188,1
11279,29160,38322,1
11280,29160,42178,1
11281,29160,14843,1
11282,29161,47361,1
11283,29170,19265,1
11284,29185,28904,1
11285,29185,38180,1
11286,29185,11013,1
11287,29198,31091,1
11288,29209,34205,1
11289,29222,39685,1
11290,29223,53401,1
11291,29254,748,1
11292,29265,17255,1
11293,29274,18707,1
11294,29274,25685,1
11295,29274,13430,1
11296,29312,34205,1
11297,29312,11013,1
11298,29312,28904,1
11299,29312,38180,1
11300,29339,17255,1
11301,29342,36925,1
11302,29342,7482,1
11303,29342,52586,1
11304,29342,13111,1
11305,29356,6931,1
11306,29356,27956,1
11307,29356,37223,1
11308,29356,5894,1
11309,29356,36569,1
11310,29356,29132,1
11311,29356,12562,1
11312,29356,5102,1
11313,29356,12187,1
11314,29356,35756,1
11315,29356,9579,1
11316,29356,42766,1
11317,29356,13611,1
11318,29356,46569,1
11319,29356,20251,1
11320,29356,39629,1
11321,29356,27944,1
11322,29356,9654,1
11323,29356,19414,1
11324,29356,43899,1
11325,29356,29846,1
11326,29359,28904,1
11327,29368,10049,1
11328,29369,11873,1
11329,29370,23280,1
11330,29374,37027,1
11331,29374,43711,1
11332,29395,17255,1
11333,29427,34205,1
11334,29428,32673,1
11335,29433,8392,1
11336,29453,4529,1
11337,29454,6259,1
11338,29455,39759,1
11339,29455,46638,1
11340,29455,37285,1
11341,29468,1736,1
11342,29479,17255,1
11343,29479,34205,1
11344,29479,38180,1
11345,29482,25164,1
11346,29505,1616,1
11347,29505,12481,1
11348,29505,26208,1
11349,29505,52381,1
11350,29505,38245,1
11351,29505,38986,1
11352,29505,38915,1
11353,29505,53368,1
11354,29505,19596,1
11355,29505,46481,1
11356,29505,12515,1
11357,29505,1169,1
11358,29505,8175,1
11359,29505,18619,1
11360,29505,46881,1
11361,29505,49405,1
11362,29505,35372,1
11363,29505,345,1
11364,29505,34895,1
11365,29505,7493,1
11366,29505,13561,1
11367,29505,19907,1
11368,29505,13301,1
11369,29505,1228,1
11370,29505,41728,1
11371,29505,16111,1
11372,29505,19298,1
11373,29505,35632,1
11374,29505,23201,1
11375,29505,28271,1
11376,29505,44768,1
11377,29505,10963,1
11378,29505,4452,1
11379,29505,52645,1
11380,29505,15818,1
11381,29505,51371,1
11382,29505,2913,1
11383,29505,8547,1
11384,29505,45353,1
11385,29505,48092,1
11386,29505,21625,1
11387,29505,11670,1
11388,29505,26613,1
11389,29505,11395,1
11390,29505,11641,1
11391,29505,29374,1
11392,29505,7814,1
11393,29505,8620,1
11394,29505,18900,1
11395,29505,22255,1
11396,29505,49903,1
11397,29505,48542,1
11398,29505,40845,1
11399,29505,4608,1
11400,29505,23486,1
11401,29505,44279,1
11402,29505,16695,1
11403,29505,20636,1
11404,29505,16343,1
11405,29505,21571,1
11406,29505,25037,1
11407,29505,1455,1
11408,29505,22792,1
11409,29505,35695,1
11410,29505,11609,1
11411,29505,44854,1
11412,29505,49054,1
11413,29505,1448,1
11414,29505,28121,1
11415,29505,49264,1
11416,29505,45474,1
11417,29505,41673,1
11418,29505,9748,1
11419,29505,24676,1
11420,29505,42249,1
11421,29505,42841,1
11422,29505,4953,1
11423,29505,40355,1
11424,29505,34411,1
11425,29505,48598,1
11426,29505,24,1
11427,29505,3568,1
11428,29505,2576,1
11429,29505,41177,1
11430,29505,24789,1
11431,29505,406,1
11432,29505,22157,1
11433,29505,6624,1
11434,29505,11851,1
11435,29505,6548,1
11436,29505,9159,1
11437,29509,52514,1
11438,29522,34499,1
11439,29525,34205,1
11440,29535,43387,1
11441,29535,51254,1
11442,29535,4219,1
11443,29535,30378,1
11444,29535,35694,1
11445,29539,19359,1
11446,29539,21142,1
11447,29539,30939,1
11448,29540,7330,1
11449,29540,53373,1
11450,29573,34205,1
11451,29573,18816,1
11452,29573,19838,1
11453,29573,28904,1
11454,29573,39983,1
11455,29573,29915,1
11456,29573,33166,1
11457,29573,51122,1
11458,29573,13111,1
11459,29573,37186,1
11460,29573,14896,1
11461,29573,38180,1
11462,29573,27765,1
11463,29573,52124,1
11464,29573,32423,1
11465,29583,36975,1
11466,29583,44923,1
11467,29624,19265,1
11468,29638,17255,1
11469,29640,17483,1
11470,29640,43635,1
11471,29640,52776,1
11472,29683,1074,1
11473,29683,32691,1
11474,29683,35458,1
11475,29683,3466,1
11476,29683,36569,1
11477,29683,6628,1
11478,29683,52417,1
11479,29684,43224,1
11480,29684,20708,1
11481,29684,32274,1
11482,29684,17018,1
11483,29688,16424,1
11484,29688,48184,1
11485,29695,44551,1
11486,29695,17255,1
11487,29695,11018,1
11488,29696,31138,1
11489,29698,26822,1
11490,29699,53368,1
11491,29717,42058,1
11492,29717,34205,1
11493,29717,36138,1
11494,29717,17057,1
11495,29717,28735,1
11496,29717,38180,1
11497,29717,3466,1
11498,29717,29356,1
11499,29717,31554,1
11500,29717,11013,1
11501,29717,36824,1
11502,29717,15562,1
11503,29717,12562,1
11504,29717,36569,1
11505,29717,37096,1
11506,29717,42766,1
11507,29717,5112,1
11508,29717,33797,1
11509,29717,33634,1
11510,29717,11637,1
11511,29723,17255,1
11512,29724,34205,1
11513,29730,19265,1
11514,29742,25998,1
11515,29760,11013,1
11516,29763,23734,1
11517,29763,19574,1
11518,29763,17255,1
11519,29770,19265,1
11520,29783,53401,1
11521,29787,17255,1
11522,29794,24404,1
11523,29795,4892,1
11524,29795,29005,1
11525,29806,34205,1
11526,29806,28904,1
11527,29809,9618,1
11528,29809,17189,1
11529,29809,51110,1
11530,29809,51414,1
11531,29809,29141,1
11532,29809,27224,1
11533,29809,14922,1
11534,29809,748,1
11535,29809,19449,1
11536,29809,42766,1
11537,29809,20708,1
11538,29809,3033,1
11539,29809,22936,1
11540,29809,16903,1
11541,29809,48854,1
11542,29809,27325,1
11543,29809,1701,1
11544,29809,38161,1
11545,29809,23602,1
11546,29809,32274,1
11547,29809,38511,1
11548,29809,29853,1
11549,29809,35787,1
11550,29809,19001,1
11551,29809,12562,1
11552,29809,35830,1
11553,29809,10496,1
11554,29809,26264,1
11555,29809,48152,1
11556,29809,19414,1
11557,29809,46168,1
11558,29809,40220,1
11559,29814,34947,1
11560,29814,25631,1
11561,29814,31806,1
11562,29843,49511,1
11563,29846,19414,1
11564,29846,42456,1
11565,29846,734,1
11566,29846,19449,1
11567,29846,20708,1
11568,29846,16424,1
11569,29846,33846,1
11570,29846,26605,1
11571,29846,13935,1
11572,29853,16424,1
11573,29853,748,1
11574,29853,53401,1
11575,29853,19265,1
11576,29856,15479,1
11577,29861,38180,1
11578,29861,28904,1
11579,29861,34205,1
11580,29866,47879,1
11581,29875,53452,1
11582,29882,13598,1
11583,29883,33797,1
11584,29905,52022,1
11585,29905,4936,1
11586,29905,19928,1
11587,29905,20065,1
11588,29905,38737,1
11589,29905,30660,1
11590,29905,38728,1
11591,29905,27133,1
11592,29905,31463,1
11593,29905,47994,1
11594,29905,25426,1
11595,29905,41308,1
11596,29905,10872,1
11597,29905,11013,1
11598,29905,47305,1
11599,29905,11810,1
11600,29905,53401,1
11601,29905,25837,1
11602,29905,30794,1
11603,29905,17311,1
11604,29905,4087,1
11605,29906,38180,1
11606,29906,28904,1
11607,29907,43413,1
11608,29907,36743,1
11609,29909,11939,1
11610,29909,10837,1
11611,29909,33183,1
11612,29915,3217,1
11613,29915,25426,1
11614,29915,24718,1
11615,29915,38323,1
11616,29915,9754,1
11617,29915,11608,1
11618,29915,41308,1
11619,29915,38255,1
11620,29915,7323,1
11621,29915,17255,1
11622,29915,50283,1
11623,29925,48124,1
11624,29937,37404,1
11625,29938,34321,1
11626,29942,27397,1
11627,29945,52223,1
11628,29945,40221,1
11629,29950,37096,1
11630,29970,10872,1
11631,29970,15940,1
11632,29970,16808,1
11633,29970,7652,1
11634,29970,4087,1
11635,29971,24760,1
11636,29976,47479,1
11637,29979,5660,1
11638,29979,33898,1
11639,29979,16419,1
11640,29979,27671,1
11641,29979,9427,1
11642,29983,18282,1
11643,29983,31110,1
11644,29983,39111,1
11645,29992,53401,1
11646,30015,46806,1
11647,30015,48185,1
11648,30038,46352,1
11649,30045,19265,1
11650,30048,31658,1
11651,30052,28904,1
11652,30055,26080,1
11653,30064,46638,1
11654,30064,36699,1
11655,30064,17255,1
11656,30064,18144,1
11657,30064,10494,1
11658,30064,18287,1
11659,30064,7804,1
11660,30078,10584,1
11661,30097,37619,1
11662,30104,34205,1
11663,30104,28904,1
11664,30107,8682,1
11665,30107,38180,1
11666,30107,28904,1
11667,30107,36725,1
11668,30108,40154,1
11669,30108,39555,1
11670,30108,8881,1
11671,30115,13892,1
11672,30123,2925,1
11673,30123,24613,1
11674,30123,7598,1
11675,30123,35581,1
11676,30142,47230,1
11677,30154,33846,1
11678,30154,36569,1
11679,30154,20251,1
11680,30154,50364,1
11681,30154,3452,1
11682,30154,7885,1
11683,30154,26905,1
11684,30154,13400,1
11685,30154,17189,1
11686,30154,3932,1
11687,30154,11637,1
11688,30154,33797,1
11689,30154,50065,1
11690,30154,8296,1
11691,30154,11851,1
11692,30154,748,1
11693,30154,5710,1
11694,30154,17057,1
11695,30154,43899,1
11696,30154,24345,1
11697,30154,9430,1
11698,30154,32161,1
11699,30154,45772,1
11700,30154,31554,1
11701,30154,12854,1
11702,30154,42962,1
11703,30154,22936,1
11704,30154,30679,1
11705,30154,38858,1
11706,30154,32274,1
11707,30154,53323,1
11708,30154,36138,1
11709,30154,47347,1
11710,30154,37226,1
11711,30154,29356,1
11712,30154,24309,1
11713,30154,5894,1
11714,30159,53401,1
11715,30164,36569,1
11716,30164,26264,1
11717,30164,30478,1
11718,30164,27224,1
11719,30164,10496,1
11720,30164,34479,1
11721,30164,37967,1
11722,30164,44247,1
11723,30164,33846,1
11724,30164,3452,1
11725,30164,42766,1
11726,30178,5733,1
11727,30187,28904,1
11728,30187,38180,1
11729,30190,6259,1
11730,30190,28792,1
11731,30190,42908,1
11732,30208,28904,1
11733,30214,24309,1
11734,30214,53323,1
11735,30214,33797,1
11736,30214,7103,1
11737,30214,17057,1
11738,30214,26905,1
11739,30214,29132,1
11740,30214,33641,1
11741,30215,3466,1
11742,30215,33580,1
11743,30215,36824,1
11744,30231,19265,1
11745,30246,34205,1
11746,30283,24894,1
11747,30291,16424,1
11748,30292,17255,1
11749,30304,17255,1
11750,30304,11013,1
11751,30310,5310,1
11752,30310,50070,1
11753,30310,51662,1
11754,30310,32586,1
11755,30310,52074,1
11756,30310,15902,1
11757,30310,3722,1
11758,30310,13990,1
11759,30310,45426,1
11760,30310,10838,1
11761,30310,10934,1
11762,30310,45304,1
11763,30310,36072,1
11764,30310,17934,1
11765,30310,32356,1
11766,30310,19082,1
11767,30310,22844,1
11768,30339,28904,1
11769,30339,38180,1
11770,30339,34205,1
11771,30345,49573,1
11772,30368,7692,1
11773,30372,34205,1
11774,30372,38180,1
11775,30374,46087,1
11776,30378,12242,1
11777,30378,28271,1
11778,30378,41528,1
11779,30378,50942,1
11780,30378,86,1
11781,30378,37395,1
11782,30378,15626,1
11783,30378,4936,1
11784,30380,49867,1
11785,30380,17311,1
11786,30380,49750,1
11787,30380,25616,1
11788,30394,19265,1
11789,30401,27467,1
11790,30423,11013,1
11791,30427,20566,1
11792,30444,36804,1
11793,30462,33913,1
11794,30462,50593,1
11795,30469,34205,1
11796,30469,38180,1
11797,30472,35293,1
11798,30472,51108,1
11799,30477,53401,1
11800,30477,42674,1
11801,30477,18917,1
11802,30478,38180,1
11803,30478,748,1
11804,30478,28904,1
11805,30518,2980,1
11806,30528,46405,1
11807,30530,26393,1
11808,30530,11013,1
11809,30530,31138,1
11810,30562,53303,1
11811,30562,31709,1
11812,30562,22893,1
11813,30605,19265,1
11814,30611,6338,1
11815,30618,28904,1
11816,30622,28904,1
11817,30630,34205,1
11818,30630,31081,1
11819,30635,26080,1
11820,30635,1074,1
11821,30635,3466,1
11822,30635,32046,1
11823,30643,19265,1
11824,30643,19148,1
11825,30643,39379,1
11826,30651,38737,1
11827,30651,4087,1
11828,30651,32984,1
11829,30651,4936,1
11830,30651,10872,1
11831,30651,29970,1
11832,30651,25837,1
11833,30651,30660,1
11834,30651,41308,1
11835,30651,16808,1
11836,30651,47994,1
11837,30651,30794,1
11838,30651,7652,1
11839,30651,11810,1
11840,30651,819,1
11841,30651,52022,1
11842,30654,19352,1
11843,30654,10647,1
11844,30654,40323,1
11845,30654,28368,1
11846,30654,45086,1
11847,30654,34219,1
11848,30654,46385,1
11849,30654,7581,1
11850,30654,36260,1
11851,30658,1982,1
11852,30658,5077,1
11853,30660,17311,1
11854,30660,30860,1
11855,30660,4936,1
11856,30660,44095,1
11857,30660,53401,1
11858,30660,4087,1
11859,30660,30727,1
11860,30660,27133,1
11861,30660,16808,1
11862,30660,29942,1
11863,30660,23829,1
11864,30660,47247,1
11865,30660,20065,1
11866,30660,15940,1
11867,30660,7652,1
11868,30675,17255,1
11869,30679,38858,1
11870,30679,45495,1
11871,30679,361,1
11872,30679,29846,1
11873,30679,28735,1
11874,30679,14379,1
11875,30679,5894,1
11876,30679,26605,1
11877,30679,19414,1
11878,30679,36569,1
11879,30679,32274,1
11880,30679,8296,1
11881,30679,46569,1
11882,30679,46260,1
11883,30685,45268,1
11884,30685,17255,1
11885,30685,5433,1
11886,30685,14377,1
11887,30685,17483,1
11888,30685,31067,1
11889,30695,35942,1
11890,30700,40999,1
11891,30701,11013,1
11892,30706,31374,1
11893,30728,28904,1
11894,30747,37935,1
11895,30748,31654,1
11896,30748,23365,1
11897,30748,26605,1
11898,30751,53401,1
11899,30751,19265,1
11900,30755,29070,1
11901,30776,31138,1
11902,30776,17255,1
11903,30779,11013,1
11904,30787,18287,1
11905,30791,29846,1
11906,30791,26605,1
11907,30794,20065,1
11908,30794,52022,1
11909,30794,16808,1
11910,30794,27133,1
11911,30794,25426,1
11912,30794,31463,1
11913,30794,17311,1
11914,30794,7652,1
11915,30794,11042,1
11916,30794,15940,1
11917,30794,50382,1
11918,30794,4087,1
11919,30794,32984,1
11920,30814,34205,1
11921,30814,19823,1
11922,30815,28904,1
11923,30818,17255,1
11924,30826,34205,1
11925,30833,4460,1
11926,30833,51279,1
11927,30833,33711,1
11928,30841,53401,1
11929,30841,25778,1
11930,30844,52799,1
11931,30844,31645,1
11932,30870,38180,1
11933,30870,34205,1
11934,30870,28904,1
11935,30881,1352,1
11936,30890,12995,1
11937,30890,35144,1
11938,30893,25616,1
11939,30893,17311,1
11940,30893,48002,1
11941,30893,50879,1
11942,30893,49867,1
11943,30893,6011,1
11944,30897,42516,1
11945,30902,37487,1
11946,30902,9636,1
11947,30902,29539,1
11948,30902,39864,1
11949,30902,36110,1
11950,30939,38195,1
11951,30939,33428,1
11952,30941,17255,1
11953,30964,17255,1
11954,30964,22830,1
11955,30973,32046,1
11956,30973,41065,1
11957,30973,35607,1
11958,30975,34205,1
11959,30982,38180,1
11960,30982,34205,1
11961,30990,20913,1
11962,30990,37102,1
11963,30990,53401,1
11964,30993,22461,1
11965,30993,36392,1
11966,31006,34205,1
11967,31006,38180,1
11968,31026,19125,1
11969,31026,21575,1
11970,31026,33822,1
11971,31026,6233,1
11972,31026,29747,1
11973,31031,47011,1
11974,31039,49867,1
11975,31066,47230,1
11976,31067,29967,1
11977,31067,31994,1
11978,31070,53401,1
11979,31091,47054,1
11980,31091,43197,1
11981,31106,38947,1
11982,31106,17772,1
